tconst;primaryTitle;title;frenchTitle;startYear;genres;production_countries;runtimeMinutes;revenue;tagline;overview;id;averageRating;numVotes;actor;actress;director;producer;writer
tt1239462;The True Story of Puss'N Boots;The True Story of Puss 'n Boots;La véritable histoire du Chat Botté;2009;Comedy, Adventure, Family, Animation;FR;80;0.0;;"A free adaptation of Charles Perrault's famous Puss'n Boots, ""The True Story of Puss'n Boots"" is a story for young and old for the first time on cinema screens.";25353;3.1;1210;André Wilms, Arthur Deschamps, Atmen Kelif, François Toumarkine, Jean-Claude Bolle-Reddat, Jérôme Deschamps, Philippe Leygnac, Robert Horn;Louise Wallon, Yolande Moreau;Jérôme Deschamps, Macha Makeïeff, Pascal Hérold;Pascal Hérold;Charles Perrault, Jérôme Deschamps, Macha Makeïeff, Pascal Hérold
tt12399214;Happy Little Bunnies;Happy Little Bunnies;Happy Little Bunnies;2021;Comedy, Horror;GB;98;0.0;;A psychotic, bunny-masked serial killer is on the prowl, carving up local perverts. Meanwhile, a disturbed young man's therapy session takes a dark and violent turn. Is his therapist the bunny-masked killer? From the makers of How Not To Work and Claim Benefits (& other useful information for wasters).;834979;4.3;151;Adrian Palmer, Dean Leon Finlan, Jon-Scott Clark, Llewy Hammersley, Simon Manley, Stuart Horobin, Tilly Henson-Beaty, Tom Vickerstaff;Lynne Payne, Sophie Toland;Patrick McConnell;Lynne Payne;Patrick McConnell
tt1240899;Amazonia;Amazonia;Amazonia;2013;Comedy, Adventure, Family;BR,FR;83;0.0;;Amazonia is an adventure in 3D inside the largest rainforest on the planet: the Amazon rainforest. Chestnut is a Capuchin monkey domesticated who survives a plane crash and finds himself alone in the dense forest. The monkey needs to learn to live in freedom, in a new world where animals of all kinds: Jaguars, alligators, snakes, tapirs, hawks. Gradually, Brown learns to live in the forest, making new friends, especially the monkey Gaia, their fellow species.;214418;6.5;1133;Billy Dobson, Donald Gavin, Lúcio Mauro Filho, Maria Jark, Martin Sheen, Mike Aliciki, Márcio Gustavo, Nico Roberto Bart, Nico Roberto Billy;Isabelle Drummond;Thierry Ragobert;Caio Gullane, Débora Ivanov, Fabiano Gullane, Laurent Baujard;Johanne Bernard, Luc Marescot, Luiz Bolognesi, Stéphane Millière
tt12416794;The Little Gang;The Little Gang;La petite bande;2022;Comedy;FR;106;0.0;;The adventures of a group of passionate and fearless young children. One girl and four boys.;892270;6.3;374;Antoine Cervoni, Aymé Medeville, Laurent Capelluto, Mateo Tramini, Mathys Clodion-Gines, Paul Belhoste, Pio Marmaï, Redwan Sellam;Colombe Schmidt, Laetitia Spigarelli;Pierre Salvadori;David Thion, Philippe Martin;Benoît Graffin, Pierre Salvadori
tt1242422;Cell 211;Cell 211;Cellule 211;2009;Thriller, Drama, Action, Crime;FR,ES;113;19300483.0;To survive inside, he has to become one of them.;The story of two men on different sides of a prison riot -- the inmate leading the rebellion and the young guard trapped in the revolt, who poses as a prisoner in a desperate attempt to survive the ordeal.;33273;7.6;72492;Alberto Ammann, Antonio Resines, Carlos Bardem, Fernando Soto, Luis Tosar, Luis Zahera, Manolo Solo, Manuel Morón, Vicente Romero;Marta Etura;Daniel Monzón;Borja Pena, Emma Lustres, Juan Gordon, Álvaro Augustin;Daniel Monzón, Francisco Pérez Gandul, Jorge Guerricaechevarría
tt1242447;Nativity!;Nativity!;Sacré Noël !;2009;Comedy, Family;GB;105;0.0;;Paul, charged with directing his school's Nativity play, falsely boasts that his ex-girlfriend plans to turn the production into a film.;49522;6.5;13725;Alan Carr, Jason Watkins, John Sessions, Marc Wootton, Martin Freeman, Ricky Tomlinson;Ashley Jensen, Pam Ferris, Phyllis Logan, Rosie Cavaliero;Debbie Isitt;Nick Jones;Debbie Isitt
tt1242460;We Need to Talk About Kevin;We Need to Talk About Kevin;We Need to Talk About Kevin;2011;Thriller, Drama, Mystery;US,GB;112;10765283.0;;After her son Kevin commits a horrific act, troubled mother Eva reflects on her complicated relationship with her disturbed son as he grew from a toddler into a teenager.;71859;7.4;174623;Alex Manette, Ezra Miller, Jasper Newell, John C. Reilly, Kenneth Franklin, Rocky Duer;Ashley Gerasimovich, Leslie Lyles, Siobhan Fallon Hogan, Tilda Swinton;Lynne Ramsay;Jennifer Fox, Luc Roeg, Robert Salerno;Lionel Shriver, Lynne Ramsay, Rory Stewart Kinnear
tt1242521;Rebellion;Rebellion;L'ordre et la morale;2011;Drama, Action, History;FR,NC;136;0.0;;April 1988, Ouvéa Island, New Caledonia. 30 gendarmes are taken hostage by a group of Kanak freedom fighters. 300 soldiers are sent from France to re-establish order. 2 men confront each other: Philippe Legorjus, chief of the terrorist squad, and Alphonse Dianou, head of the kidnappers.  Through their shared values, they will attempt to make discussion triumph.  But, in the middle of a presidential election, when the stakes are political, order isn't always dictated by morality.  A violent and troubling epic that marks the return of Mathieu Kassovitz in front and behind the camera.;76609;6.9;2945;Alexandre Steiger, Daniel Martin, Iabe Lapacas, Malik Zidi, Mathieu Kassovitz, Patrick Fierry, Philippe Torreton, Philippe de Jacquelin Dulphé, Steeve Une;Sylvie Testud;Mathieu Kassovitz;Christophe Rossignon, Mathieu Kassovitz;Benoit Jaubert, Mathieu Kassovitz, Pierre Geller, Serge Frydman
tt1242522;Oscar and the Lady in Pink;Oscar and the Lady in Pink;Oscar et la dame rose;2009;Drama;BE,CA,FR;105;0.0;;Listening in to a conversation between his doctor and parents, 10-year-old Oscar learns what nobody has the courage to tell him. He only has a few weeks to live. Furious, he refuses to speak to anyone except straight-talking Rose, the lady in pink he meets on the hospital stairs. As Christmas approaches, Rose uses her fantastical experiences as a professional wrestler, her imagination, wit and charm to allow Oscar to live life and love to the full, in the company of his friends Pop Corn, Einstein, Bacon and childhood sweetheart Peggy Blue. Written by American Film Market;51880;7.0;1651;Amir Ben Abdelmoumen, Benoît Brière, Bruno Metzger, Jérôme Kircher, Max von Sydow;Amira Casar, Constance Dollé, Mathilde Goffart, Michèle Laroque, Mylène Demongeot;Eric-Emmanuel Schmitt;Bruno Metzger, Olivier Rausin, Philippe Godeau;Eric-Emmanuel Schmitt
tt1242545;Looking for Eric;Looking for Eric;Looking for Eric;2009;Comedy, Drama, Fantasy;BE,FR,IT,ES,GB;116;0.0;To win back the love of his life, Eric's going to need a little training.;A man trying to put his life back on track gets some advice from an unexpected benefactor -- the ex-footballer Eric Cantona.;18898;7.1;18361;Cole Williams, Dylan Williams, Gerard Kearns, Matthew McNulty, Stefan Gumbs, Steve Evets;Laura Ainsworth, Lucy-Jo Hudson, Stephanie Bishop;Ken Loach;Rebecca O'Brien;Paul Laverty
tt1242787;Tour de Force;Tour de Force;Tour de Force;2010;Thriller, Drama, Action;DK,GB;91;0.0;;Frank is a police officer who loses his family in a tragedy. In desperation he turns to crime and makes a living as a hitman for the mob.;55072;4.3;148;Bob Anders, David Sakurai, Jonas Schmidt, Kim Sønderholm, Ole Ernst, Peter Ottesen, Slavko Labovic, Toke Lars Bjarke;Alice Haaber, Claire Ross-Brown;Kim Sønderholm;Jan T. Jensen, Jim Pedersen, Kim Sønderholm;Kim Sønderholm
tt1242842;Dawn of the World;Dawn of the World;Dawn of the World;2008;Romance, Drama, War;FR,DE,IQ;95;0.0;;The Mesopotamian Marshes, at the delta of the Euphrates and Tigris rivers, in the south of Iraq. This is where Mastour and Zahra grow up. Shortly after their marriage, Mastour and Zahra are forced to separate when the Gulf War breaks out. On the battlefield, Mastour befriends Riad, a young soldier from Baghdad. Mortally wounded, Mastour makes Riad promise to protect Zahra when the war is over. When Riad arrives in the village, he falls deeply in love with Zahra. But unable to bear the loss of her husband, Zahra shuts herself off. In this completely foreign environment that is hostile to this newcomer, and as a new conflict is on the verge of inflaming the whole area, Riad will do the impossible to find his place.;82405;6.9;274;Karim Saleh, Mahmoud Nagui, Mohamed Ali Keshta, Mostafa Wagih, Nabil El Deeb, Sayed Ragab, Soheil Abdel Wahab, Waleed Abou El Magd;Hafsia Herzi, Hiam Abbass;Abbas Fahdel;Oliver Damian, Pascal Verroust;Abbas Fahdel
tt12428506;Saving One Who Was Dead;Saving One Who Was Dead;Sauver qui est mort;2021;Drama;SK,FR,CZ;90;0.0;;The father falls into a coma. The mother and son silently concentrate all their powers. They meekly accept the diagnosis but resist the verdict. Yet they reject an open conflict because the life thread is so taut that conflict could inadvertently break it.;837758;5.2;33;Petr Salavec, Vojtech Dyk;Zuzana Mauréry;Václav Kadrnka;Simona Kadrnková, Václav Kadrnka;Jirí Soukup, Marek Sindelka, Václav Kadrnka
tt12436252;Loves Spell;Loves Spell;Loves Spell;2020;Comedy, Romance;GB;110;0.0;There's magic in the air.;Treyvon has everything, well almost everything. He's got the fast car, good city job, model looks - even a good sense of humor, and yep - a body to die for. The only thing missing is that one special somebody. Ever since he embarrassed a young woman who asked him for a date, his love life has been cursed. Now, over 15 years later, he is trying to break the spell.;778550;5.5;102;Axel Blake, Caius Duncombe, Dizzle Commedian, Kane Brown, Pierre Blair, Yann Dominic;Cherelle Claudia, Claudette Burke, Penny Bosworth, Rae Bryan;Fredi Nwaka;Fredi Nwaka;Fredi Nwaka, Simon Battensby
tt12438408;DAU. New Man;DAU. New Man;DAU. New Man;2020;Drama;GB,DE,RU,UA;99;0.0;;Maxim and his comrades-in-arms are participating in top-secret experiments into the creation of a new man. The employees of the secret Institute are characterised by everything Maxim detests: alcoholism, depravity, weak will, loss of ideals, and lack of faith in the future. Vika, one of the waitresses in the Institute's cafeteria, falls in love with the young communist, though she is scared by his fascination with eugenics and his violent tendencies. Vika hopes that her passion and tenderness will soften Maxim, while the state security agents keep a watchful eye on their developing relationship.;693829;5.6;183;Alexei Blinov, Alexey Kasich, Andrey Chuenkov, Arina Alexeeva, Dmitry Kaledin, Maksim Martsinkevich, Vladimir Azhippo;Viktoria Skitskaya;Ilya Khrzhanovskiy, Ilya Permyakov;;Ilya Khrzhanovskiy, Ilya Permyakov
tt1243946;Nephilim;Nephilim;Nephilim;2017;Fantasy, Action, Animation;IN,GB,US;99;0.0;;NEPHILIM begins with the first signs of warfare evolving between good and evil. Set in modern times, two archangels, an atypical priest, an ex-homicide detective and a resurrected spirit form an unlikely alliance to unite against an insurgence of fallen angels and the termination of free will. It is written that the final battle is destined when the seeds for the race of Nephilim were planted by Beshwa, the first fallen angel to mate with humans during the ancient days on earth. Now, Father Markus must lead the battle against Azazel, a fallen angel who plans to create a new race of Nephilim. If born, the new race will prevail over all mortals and wreak unmitigated havoc and unstoppable evil. Indeed, with the birth of the Nephilim, a final battle between good and evil is set to begin.;1112103;7.2;48;Frederick Roll, Gergo Danka, Gulshan Grover, John Savage, Noah Blake, Victor Alfieri, Yuval David;Ina-Alice Kopp, Lana May, Verena Nash;Danny Wilson;Gilbert Nash, Vishwas Valvi;Danny Wilson, Darren Foster
tt1243957;The Tourist;The Tourist;The Tourist;2010;Romance, Thriller, Action;FR,IT,GB,US;103;278731369.0;It all started when he met a woman.;American tourist Frank meets mysterious British woman Elsie on the train to Venice. Romance seems to bud, but there's more to her than meets the eye.;37710;6.0;263348;Alessio Boni, Christian De Sica, Daniele Pecci, Giovanni Guidelli, Johnny Depp, Paul Bettany, Rufus Sewell, Steven Berkoff, Timothy Dalton;Angelina Jolie;Florian Henckel von Donnersmarck;Gary Barber, Jonathan Glickman, Roger Birnbaum, Tim Headington;Christopher McQuarrie, Florian Henckel von Donnersmarck, Julian Fellowes, Jérôme Salle
tt12440750;Beasts;Beasts;La terre des hommes;2020;Drama;FR;96;0.0;;Constance and her fiancé hope to one day take over, modernize and expand her father’s farm, on the verge of bankruptcy, to the large-scale farms that share the land and power. She gains the support of the influential and charismatic Sylvain, their fate quickly lying in his hands... When Sylvain's desire for her steps in the negotiations, Constance must face yet another kind of violence.;714017;6.3;255;Bruno Raffaelli, Finnegan Oldfield, Jalil Lespert, Jean-François Auguste, Mathis Sonzogni, Olivier Gourmet, Yoann Blanc;Clémence Boisnard, Diane Rouxel, Sophie Cattani;Naël Marandin;Julien Rouch;Marion Desseigne-Ravel, Marion Doussot, Naël Marandin
tt12443726;Last Words;Last Words;Last Words;2020;ScienceFiction, Drama, Sci-Fi;FR,IT;126;0.0;;The year is 2085 and no human babies have been born in over a decade. A group of disparate survivors respond to a call to meet in Athens, where the film’s narrator Jo, a boy of African descent, aims to make the world’s last film.;712110;4.7;399;Kalipha Touray, Kane Moussa, Nick Nolte, Osemwenoghogho 'Victory' Wilfred, Stellan Skarsgård, Vincenzo Del Prete;Alba Rohrwacher, Charlotte Rampling, Maryam d'Abo, Silvia Calderoni;Jonathan Nossiter;Jonathan Nossiter, Laurent Baujard, Santiago Amigorena, Serge Lalou;Jonathan Nossiter, Santiago Amigorena
tt12443756;A Good Man;A Good Man;A Good Man;2020;Drama;BE,FR;107;0.0;;Benjamin and Aude have loved each other for 7 years. They live together on a small island in Brittany. Benjamin dreams of starting a family but the couple learns that Aude is sterile. So Benjamin has an idea. He is the one who will bear their child because before being Benjamin, his name was Sarah.;712113;6.0;312;Gabriel Almaer, Jonas Ben Ahmed, Vincent Dedienne;Alysson Paradis, Anne Loiret, Geneviève Cleda, Geneviève Mnich, Noémie Merlant, Soko, Stéphanie Van Vyve;Marie-Castille Mention-Schaar;Marie-Castille Mention-Schaar;Christian Sonderegger, Marie-Castille Mention-Schaar
tt12443930;The Things We Say, the Things We Do;Love Affair(s);Les choses qu'on dit, les choses qu'on fait;2020;Comedy, Romance, Drama;FR;122;0.0;;Vacations in the French countryside. Daphne, three months pregnant, finds herself alone to welcome Maxime, her boyfriend François’ cousin. François had to leave in a hurry for Paris to cover for a sick colleague. For four days, while waiting for his return, Daphne and Maxime get to know each other and share very intimate stories that bring them closer...;661935;6.9;3265;Guillaume Gouix, Jean-Baptiste Anoumon, Louis-Do de Lencquesaing, Niels Schneider, Vincent Macaigne;Camélia Jordana, Jenna Thiam, Julia Piaton, Lise Lomi, Émilie Dequenne;Emmanuel Mouret;Frédéric Niedermayer;Emmanuel Mouret
tt12444424;Gagarine;Gagarine;Gagarine;2020;Fantasy, ScienceFiction, Drama;FR;98;0.0;;Yuri, 16, has lived all his life in Gagarin Towers, a vast red-brick housing project on the outskirts of Paris. He dreams of becoming an astronaut. When plans to demolish Gagarin Towers leak out, Yuri joins the resistance.  With his friends Diana and Houssam, he embarks on a mission to save their home, which has become his “starship.”;712178;6.7;2923;Alseni Bathily, Cesar 'Alex' Ciurar, Denis Lavant, Finnegan Oldfield, Hassan Baaziz, Jamil McCraven, Rayane Hajmessaoud, Salim Balthazard;Farida Rahouadj, Lyna Khoudri;Fanny Liatard, Jérémy Trouilh;Carole Scotta, Julie Billy;Benjamin Charbit, Fanny Liatard, Jérémy Trouilh
