tconst;frenchTitle;genres;averageRating;numVotes;actor1;actor2;actor3;decade
tt5132734;June Falling Down;Comedy, Drama, Romance;6.8;59;Rebecca Weaver;Nick Hoover;Claire Morkin;2010
tt5133392;Zoologie;Comedy, Drama, ScienceFiction, Fantasy;6.4;1249;Masha Tokareva;Aleksandr Gorchilin;Natalya Pavlenkova;2010
tt5134254;Drunk Bus;Comedy, Drama;6.2;1277;Charlie Tahan;Kara Hayward;Pineapple Tangaroa;2020
tt5135788;The Bad Mother;Comedy, Drama;6.0;45;Sarah Kapoor;John Christensen;Sadnha Kapoor;2010
tt5136060;Wrath;Thriller, Drama, Crime;5.4;137;Urko Olazabal;Nacho Marraco;Roberto Mori;2010
tt5136164;Iqbal, l'enfant qui n'avait pas peur;Adventure, Animation, Drama, Comedy, Family;6.5;77;Bruno Solo;Yvan Le Bolloc'h;Victor Quilichini;2010
tt5136698;Fall Out Boy: The Boys of Zummer Tour Live in Chicago;Music;8.2;19;Fall Out Boy;James Yukich;Barry Ehrmann;2010
tt5137222;Cigarettes et chocolat chaud;Comedy;6.3;591;Gustave Kervern;Camille Cottin;Héloïse Dugas;2010
tt5137242;M;Drama;6.5;488;Sara Forestier;Redouanne Harjane;Jean-Pierre Léaud;2010
tt5138376;Fame Dogs;Comedy;8.7;49;Sylvia Batey Alcalá;Christina Leone;Natalie Sutherland;2010
tt5138684;Daryl Hall and John Oates Live in Dublin;Music;8.2;35;Daryl Hall;John Oates;Shane Theriot;2010
tt5138760;Elvis Costello: Detour Live at Liverpool Philharmonic Hall;Music;6.8;14;Elvis Costello;Joss Crowley;Rexal Ford;2010
tt5138866;Russian Doll;Mystery, Thriller, Drama, Crime;3.8;434;Melanie Brockmann Gaffney;Kristine Sutherland;Sarah Hollis;2010
tt5139332;Night Sky;Thriller, Sci-Fi, ScienceFiction;6.3;83;AJ Bowen;Brea Grant;Scott Poythress;2020
tt5140878;Annabelle 2 : La Création du mal;Mystery, Thriller, Horror;6.5;159677;Anthony LaPaglia;Samara Lee;Miranda Otto;2010
tt5141494;Maman a tort;Comedy, Drama;6.5;273;Jeanne Jestin;Émilie Dequenne;Annie Grégorio;2010
tt5142216;Auto Shop of Horrors;Comedy, Horror;6.0;38;Glenn Berggoetz;Paul Rohrer;Maya Grace;2010
tt5142400;The Book of Birdie;Horror, Fantasy;5.3;161;Suzan Crowley;Kymberly Mellen;Ilirida Memedovski;2010
tt5142898;Brooklyn Tide;Thriller, Action, Crime;5.0;70;Clem McIntosh;J.D. Brown;Bern Cohen;2010
tt5143226;12 Feet Deep;Thriller, Horror;5.2;17810;Nora-Jane Noone;Alexandra Park;Diane Farr;2010
tt5143270;Panteon Woods;Thriller, Horror;3.2;81;Steve Christopher;Joe DeBartolo;Heather Jane Farr;2010
tt5143704;Green is Gold;Drama, Crime;6.0;1055;Derek W. Adam;Jimmy Baxter;Ryon Baxter;2010
tt5143890;Justice;Western, Drama;4.1;1390;Jamie-Lynn Sigler;Stephen Lang;Jackson Rathbone;2010
tt5144174;Canicule;Mystery, Thriller, Drama, Crime;6.8;37179;Eric Bana;Genevieve O'Reilly;Keir O'Donnell;2020
tt5145662;S.O.S. chasseurs de monstres;Adventure, Family;5.0;543;Mischa Barton;Stephen Tobolowsky;Austin St. John;2010
tt5146612;Junkie;Drama, Action, Crime;4.9;199;Christian Kane;Eve Mauro;Tim Russ;2010
tt5148864;Les dissociés;Comedy;6.9;712;Raphaël Descraques;Julien Josselin;Vincent Tirel;2010
tt5149490;La Terre des Oubliés;Mystery, Drama, Horror, History;5.7;5922;Eleanor Worthington-Cox;Jodie Innes;Kobna Holdbrook-Smith;2010
tt5151570;Une robe pour Mrs Harris;Comedy, Drama;7.1;34726;Lesley Manville;Isabelle Huppert;Lambert Wilson;2020
tt5152606;Illicit;Thriller;4.6;309;David Ramsey;Shireen Crutchfield;McKinley Freeman;2010
tt5152640;Shortwave;Thriller, Sci-Fi, ScienceFiction;3.9;2474;Juanita Ringeling;Tina Feliciano;Nina Senicar;2010
tt5153236;Hampstead;Comedy, Drama, Romance;6.1;7829;Alistair Petrie;James Norton;Diane Keaton;2010
tt5153288;Trahison d'état;Mystery, Thriller, Drama, History;6.3;6206;Theo James;Ben Kingsley;Belçim Bilgin;2010
tt5153860;Female Fight Squad;Drama, Action, Crime;4.3;1486;Amy Johnston;Cortney Palm;Rey Goyos;2010
tt5153956;Sentinel;ScienceFiction, Drama, Thriller, Horror, Mystery;4.9;7872;Kate Bosworth;Lucien Laviscount;Martin McCann;2020
tt5154288;Prevenge;Drama, Fantasy, Thriller, Horror, Comedy, Crime;5.9;8980;Alice Lowe;Dan Renton Skinner;Jo Hartley;2010
tt5155360;First Love;Comedy, Drama, Romance;7.0;47;Aaron Costa Ganis;Annie Heise;Amin El Gamal;2010
tt5155780;The Discovery;ScienceFiction, Drama, Thriller, Sci-Fi, Mystery, Romance;6.2;38697;Robert Redford;Mary Steenburgen;Brian McCarthy;2010
tt5156532;The Jade Pendant;Western, Drama, History;5.7;326;Godfrey Gao;Clara Lee;Tzi Ma;2010
tt5156910;Ouija 3: The Charlie Charlie Challenge;Comedy, Horror;2.3;1364;Mason Dauti;Abby Joy;Marissa Chibli;2010
tt5157052;Nightworld;Thriller, Horror;4.4;2565;Jason London;Robert Englund;Gianni Capaldi;2010
tt5157426;Small Town Wisconsin;Comedy, Drama;6.6;513;David Sullivan;Bill Heck;Kristen Johnston;2020
tt5157682;L'ascension;Comedy, Drama, Adventure, Romance;6.9;8654;Ahmed Sylla;Alice Belaïdi;Kévin Razy;2010
tt5158522;The Levelling;Drama;6.4;2851;Ellie Kendrick;David Troughton;Jack Holden;2010
tt5159414;Escape Room;Thriller, Horror;4.2;14668;Evan Williams;Annabelle Stephenson;Elisabeth Hower;2010
tt5159580;Miracle Man;Drama;2.9;53;Seth Gandrud;Suzanne Brown;Michael C. Alvarez;2010
tt5160154;The Pass;Drama, Romance;6.5;4605;Russell Tovey;Arinzé Kene;Lisa McGrillis;2010
tt5160614;The Dark Red;Mystery, Thriller, Horror;5.2;1120;April Billingsley;Kelsey Scott;Conal Byrne;2010
tt5160928;Mean Dreams;Thriller, Drama;6.3;5219;Josh Wiggins;Sophie Nélisse;Joe Cobden;2010
tt5160938;Lizzie;Thriller, Drama, Biography, Crime;5.9;10006;Chloë Sevigny;Kristen Stewart;Jeff Perry;2010
tt5160954;The 5th Kind;ScienceFiction, Thriller, Sci-Fi, Horror, Mystery;3.6;800;Zech Johnson;Sean Taylor;Randall Cropp;2010
tt5161080;Suburban Cowboy;Thriller, Crime;6.3;122;Frank Raducz;Alandrea Martin;Zoran Radanovich;2010
tt5161376;Tonight She Comes;Comedy, Horror;3.9;2381;Nathan Eswine;Larissa White;Jenna McDonald;2010
tt5161658;Apprentis super-héros;Animation, Comedy, Family, Action;4.4;834;Taylor Kitsch;Jennette McCurdy;James Woods;2010
tt5164184;La part obscure;Mystery, Thriller;5.8;15203;Natalie Dormer;Ed Skrein;Emily Ratajkowski;2010
tt5164214;Ocean's 8;Comedy, Action, Crime;6.3;252634;Sandra Bullock;Cate Blanchett;Anne Hathaway;2010
tt5164412;The Land;Drama;6.4;1922;Jorge Lendeborg Jr.;Moises Arias;Rafi Gavron;2010
tt5164432;Love, Simon;Comedy, Drama, Romance;7.5;130728;Nick Robinson;Jennifer Garner;Josh Duhamel;2010
tt5164438;Lilly et l'Oiseau;Comedy, Drama;6.4;16136;Melissa McCarthy;Chris O'Dowd;Kevin Kline;2020
tt5164558;The Who: Quadrophenia - Live in London;Music;8.1;37;Roger Daltrey;Pete Townshend;Simon Townshend;2010
tt5164664;Aliens & Gufors;Comedy, Sci-Fi, ScienceFiction, Family;4.8;143;Nick Uzarski;Ryan Thomas Jeric;Justin Do;2010
tt5165620;Another Soul;Thriller, Horror;2.2;379;Maura Grady;Garlan Green;Wyatt Kuether;2010
tt5167168;Returned;Sci-Fi, ScienceFiction, Action;3.2;175;Jorden Anderson;Anthony Brown;Robin Brown;2010
tt5167174;Rainbow Time;Comedy, Drama;5.9;837;Linas Phillips;Melanie Lynskey;Timm Sharp;2010
tt5167934;The Chamber;Thriller, Horror;4.4;1295;Johannes Kuhnke;Charlotte Salt;James McArdle;2010
tt5168192;Moi, Daniel Blake;Drama;7.8;66875;Dave Johns;Hayley Squires;Sharon Percy;2010
tt5170810;Inside;Thriller, Horror;4.6;5244;Rachel Nichols;Laura Harring;Ben Temple;2010
tt5171500;The Library Suicides;Thriller;5.4;243;Catrin Stewart;Dyfan Dwyfor;Ryland Teifi;2010
tt5172404;Acceptable Damage;Drama;4.7;432;Jack Brett Anderson;Fiona Whitelaw;Adele James;2010
tt5173032;Buster's Mal Heart;Mystery, Drama, Crime;6.1;11827;Rami Malek;DJ Qualls;Kate Lyn Sheil;2010
tt5174992;I Hate the Man in My Basement;Romance, Comedy, Drama, Crime;5.9;441;Manny Montana;Christopher Rodriguez Marquette;Nora-Jane Noone;2020
tt5175274;Le passé devant nous;Drama;7.0;276;Evelyne Brochu;Eriq Ebouaney;Noa Loucheur;2010
tt5175450;The Secret Man - Mark Felt;History, Thriller, Drama, Biography;6.4;15362;Liam Neeson;Diane Lane;Marton Csokas;2010
tt5176390;Recherche fiancé pour les vacances;Comedy, Romance;5.4;1168;Ashley Clements;Brendan Bradley;Shanna Malcolm;2010
tt5176442;Une infirmière trop parfaite;Thriller, Drama, Crime;4.5;958;Sarah Butler;Lindsay Hartley;Steven Good;2010
tt5176580;Nuits Sauvages avec Emily;Comedy, History;6.2;1497;Molly Shannon;Susan Ziegler;Amy Seimetz;2010
tt5176832;The Doll;ScienceFiction, Fantasy, Thriller, Sci-Fi, Horror;2.3;739;Valeria Lukyanova;Isabella Racco;Anthony Del Negro;2010
tt5177088;Millénium : Ce qui ne me tue pas;Thriller, Adventure, Action, Crime;6.1;54110;Claire Foy;Beau Gadsdon;Sverrir Gudnason;2010
tt5177114;Face à la mer: l'histoire de Trudy Ederle;Romance, Drama, Biography;7.5;17391;Daisy Ridley;Tilda Cobham-Hervey;Stephen Graham;2020
tt5177120;Le Ministère de la Sale Guerre;Comedy, History, Action, War;6.8;137397;Henry Cavill;Alan Ritchson;Alex Pettyfer;2020
tt5178120;The Song of Scorpions;Drama;6.0;714;Golshifteh Farahani;Irrfan Khan;Waheeda Rehman;2010
tt5178596;Operation Christmas List;Comedy, Family;4.6;116;Colton Gobbo;Kyle Peacock;Jacob Soley;2010
tt5179398;Hedgehog;Drama;5.3;143;Ann Dowd;Madeline Brewer;Danny Deferrari;2010
tt5179598;Billionaire Boys Club;Thriller, Drama, Biography;5.6;15471;Ansel Elgort;Kevin Spacey;Taron Egerton;2010
tt5180240;Primaire;Drama, Family;6.6;538;Sara Forestier;Vincent Elbaz;Albert Cousi;2010
tt5180888;Sollers Point: Baltimore;Drama;5.7;842;McCaul Lombardi;Jim Belushi;Tom Guiry;2010
tt5181260;The Unbreakable Boy;Drama, Family;5.8;1561;Zachary Levi;Meghann Fahy;Jacob Laval;2020
tt5181830;Wendell et Wild;Animation, Comedy, Adventure, Fantasy;6.4;14053;Lyric Ross;Keegan-Michael Key;Jordan Peele;2020
tt5181834;The Rocket;Sport, Drama, Family;5.1;350;Richard Blake;Brady Tutton;Terry King;2010
tt5181852;Parasomnie;Horror;4.7;5178;Maggie Q;Will Kemp;Sophia Wiseman;2010
tt5182856;Harmonium;Drama;6.9;3002;Tadanobu Asano;Mariko Tsutsui;Taiga Nakano;2010
tt5183500;The Terror of Hallow's Eve;Thriller, Drama, Horror;5.1;1252;Caleb Thomas;Sarah Lancaster;Annie Read;2010
tt5183894;Empire V;Thriller, Drama, ScienceFiction, Fantasy;5.1;338;Igor Zhizhikin;Mark Lewis;Fedor Bondarchuk;2020
tt5183916;Assassinées de mère en fille;Thriller, Drama;5.3;438;Sarah Lind;Shawn Christian;Brendan McCarthy;2010
tt5184138;Blackstock Boneyard;Thriller, Horror;3.2;159;Richie Stephens;Terry Milam;Aspen Kennedy;2020
tt5186608;I Can I Will I Did;Drama;7.0;172;Ik Jo Kang;Mike Faist;Ellie Lee;2010
tt5186714;Le client;Thriller, Drama;7.7;66923;Shahab Hosseini;Taraneh Alidoosti;Mina Sadati;2010
tt5189440;Tour de France;Comedy, Drama;5.7;436;Gérard Depardieu;Sadek;Louise Grinberg;2010
tt5189528;Amityville Toybox;Horror;2.1;339;Mark Popejoy;Julia Farrell;Jennii Caroline;2010
tt5189770;Happy Hunting;Western, Thriller, Horror;5.1;2948;Martin Dingle Wall;Ken Lally;Kenny Wormald;2010
tt5189772;The Drama Club;Comedy, Drama;6.9;40;Dane Bowman;Chris Ciccarelli;Barry Finnegan;2010
tt5189828;Mohawk;Thriller, Drama, Action, History;4.7;1773;Kaniehtiio Horn;Ezra Buzzington;Eamon Farren;2010
tt5189894;68 Kill;Thriller, Comedy, Crime;6.0;6774;Matthew Gray Gubler;AnnaLynne McCord;Alisha Boe;2010
tt5191094;Polina;Adventure, Family, Fantasy;4.4;238;Polina Pechenenko;Virginie Ledoyen;Saul Rubinek;2010
tt5192674;Beach House;Mystery, Thriller;4.9;1927;Willa Fitzgerald;Murray Bartlett;Orlagh Cassidy;2010
tt5193784;Brotherhood;Thriller, Drama, Crime;6.0;4442;Noel Clarke;Arnold Oceng;Red Madrell;2010
tt5193790;Another Mother's Son;Drama, Biography, War;6.8;1794;John Hannah;Michael Epp;Susan Hampshire;2010
tt5195412;Wakefield;Drama;6.3;18688;Bryan Cranston;Jennifer Garner;Victoria Bruno;2010
tt5195730;Memento Mortis;Horror;4.5;34;Erika Belisle;Johnny Carroll;Angelina Carter;2010
tt5195832;Streets of Vengeance;Drama, Action, Thriller, Horror, Crime;4.0;272;Delawna McKinney;Anthony Iava To'omata;Paige Le Ney;2010
tt5196472;Compte tes blessures;Music, Drama;6.3;394;Kévin Azaïs;Monia Chokri;Nathan Willcocks;2010
tt5197068;Tamara;Comedy, Romance;5.6;620;Héloïse Martin;Sylvie Testud;Rayane Bensetti;2010
tt5197742;Chubby Funny;Comedy, Drama;6.1;110;Harry Michell;Augustus Prew;Oscar Burton Xi;2010
tt5198068;Le peuple loup;Adventure, Animation, Action, Fantasy, Family;8.0;42048;Honor Kneafsey;Eva Whittaker;Sean Bean;2020
tt5198670;Where Is Kyra?;Drama;5.5;1932;Michelle Pfeiffer;Kiefer Sutherland;Suzanne Shepherd;2010
tt5198702;The Shadow Zone;Sci-Fi, Horror, ScienceFiction;5.0;15;Cassandra Schomer;James Ian Mair;Deron Morgan;2010
tt5198796;Izzy Gets the Fuck Across Town;Comedy, Drama, Music;5.6;2150;Mackenzie Davis;Dolly Wells;Alex Russell;2010
tt5198850;5150;Thriller, Drama, Crime;3.9;323;Ashlyn Pearce;Daffany McGaray Clark;Vanessa Giordano;2010
tt5198868;Robo-Dog se déchaîne !;Family;4.4;185;Michael Campion;Patrick Muldoon;Kenny Beaumont;2010
tt5198890;Eileen;Crime, Drama, Thriller, Mystery, Romance;5.9;17571;Thomasin McKenzie;Shea Whigham;Sam Nivola;2020
tt5199486;Love Is Dead;Comedy;5.2;272;Benjamin Lavernhe;Elisa Erka;Aïssa Maïga;2010
tt5200368;Romans;Thriller, Drama;5.5;1708;India Fowler;Orlando Bloom;Janet Montgomery;2010
tt5201246;No Regrets;Comedy, Drama, Romance;5.4;187;Monica Calhoun;Sharon Leal;Brian White;2010
tt5203986;The Hudson Tribes;Thriller, Romance, Drama, Crime;6.4;36;Owen Campbell;Vanessa Rubio;Godfrey;2010
tt5204020;Coeurs cicatrisés;Drama, Biography;7.1;1336;Serban Pavlu;Gabriel Spahiu;Alex Bogdan;2010
tt5204636;Another Forever;Drama;5.2;545;Daniela Escobar;Marlon Moreno;Peter Ketnath;2010
tt5205210;Strange Weather;Drama;6.0;1933;Holly Hunter;Carrie Coon;Kim Coates;2010
tt5206576;Future;Comedy, Sci-Fi, ScienceFiction;3.8;12;Joshua P. Cousineau;Phreddy Wischusen;Claire Sloma;2010
tt5206770;Among the Shadows;Thriller, Drama, Horror, Crime;2.1;1536;Lindsay Lohan;Charlotte Beckett;Gianni Capaldi;2010
tt5207166;Requiem for Mrs. J;Comedy, Drama;7.2;766;Mirjana Karanovic;Danica Nedeljkovic;Jovana Gavrilovic;2010
tt5207320;Sweet, Sweet Lonely Girl;Thriller, Drama, Horror;5.4;1046;Quinn Shephard;Susan Kellermann;Erin Wilhelmi;2010
tt5208216;Le musée des merveilles;Mystery, Drama, Adventure;6.2;11324;Oakes Fegley;Julianne Moore;Michelle Williams;2010
tt5208252;Opération Finale;History, Thriller, Drama, Biography;6.6;51399;Oscar Isaac;Ben Kingsley;Mélanie Laurent;2010
tt5208682;Meadow Bridge;Drama;7.4;13;Micah Gilkerson;Mahayla Fox;Olivia Perkins;2010
tt5208950;Kickboxer: L'héritage;Drama, Action;5.0;6467;Alain Moussi;Sara Malakul Lane;Maxime Savaria;2010
tt5209346;Fortune Defies Death;Mystery, Drama, Crime;5.5;1451;Julie R. Ølgaard;Justin Ray;Shelby Lyon;2010
tt5212488;Une rude transition;Drama, Romance;3.8;144;Rachel Teate;Zoe Allin;Barbara French;2010
tt5212918;A Bad Idea Gone Wrong;Comedy;5.8;1340;Matt Jones;Will Rogers;Eleanore Pienta;2010
tt5213744;Jessica Darling's It List;Family;5.4;1211;Chloe East;Emma Rayne Lyle;Ashley Liao;2010
tt5215088;A.I. Rising;Sci-Fi, Drama, ScienceFiction, Romance;4.9;11739;Sebastian Cavazza;Stoya;Marusa Majer;2010
tt5215566;The Seeker;Music, Drama;7.2;136;Josh Radnor;Alex McKenna;Amanda Day;2010
tt5215952;The Strangers;Mystery, Drama, Horror;7.4;91232;Jun Kunimura;Hwang Jung-min;Kwak Do-won;2010
tt5219102;Sleeping Beauty: A Gothic Romance;Music, Drama, Fantasy;8.2;60;Hannah Vassallo;Dominic North;Christopher Marney;2010
tt5219958;Around the Sun;Drama, Romance;5.7;358;Gethin Anthony;Cara Theobold;Oliver Krimpas;2010
tt5219972;Class Rank;Comedy, Drama, Family;6.5;1742;Skyler Gisondo;Olivia Holt;Kristin Chenoweth;2010
tt5220078;Haunted 3: Spirits;Horror;1.9;282;Jon-Paul Gates;Chris Bell;Hans Hernke;2010
tt5220122;Hotel Transylvanie 3 : Des vacances monstrueuses;Adventure, Animation, Fantasy, Comedy, Family;6.3;92839;Adam Sandler;Andy Samberg;Selena Gomez;2010
tt5220430;Dead West;Thriller, Drama, Horror, Crime;3.6;349;Ryan Black;DaNae Aguirre;Jeffrey Arrington;2010
tt5220602;D-Day Assassins;War;2.9;562;Erick Hayden;Derek Nelson;Ciaron Davies;2010
tt5220724;Paying Mr. McGetty;Comedy, Action, Romance;7.2;53;R. Marcus Taylor;Don Wilson;Anita Clay;2010
tt5221360;Broken Ceiling;Drama;6.9;190;Adam Davis;Jay Disney;Jaime Gallagher;2010
tt5221584;Aquarius;Drama;7.4;21348;Sonia Braga;Maeve Jinkings;Irandhir Santos;2010
tt5222768;Croc-Blanc;Animation, Drama, Adventure, Family;6.9;4296;Raphaël Personnaz;Virginie Efira;Dominique Pinon;2010
tt5223878;Reach;Comedy, Drama;5.9;445;Corbin Bernsen;Garrett Clayton;Concetta Tomei;2010
tt5224356;Dead Sexy;Comedy;3.4;1844;Alexandra Corin Johnston;Jacqueline Vené;Greta Garland;2010
tt5224644;Trashtastic;Comedy, Horror, Action;6.9;56;Lloyd Kaufman;Lynn Lowry;Andrew W.K.;2010
tt5225338;The Eyes of My Mother;Thriller, Drama, Horror;6.2;15272;Kika Magalhães;Will Brill;Olivia Bond;2010
tt5225874;The Killer in the House;Comedy, Horror, Action;5.1;54;Alyssa Accardo;Chase Andersen;Christina Cappelli;2010
tt5226192;The Rake;Mystery, Thriller, Drama, Horror;3.6;991;Rachel Melvin;Shenae Grimes-Beech;Joey Bicicchi;2010
tt5226512;Feed;Drama;6.0;2794;Troian Bellisario;Tom Felton;James Remar;2010
tt5226844;Branagh Theatre Live: The Winter's Tale;Drama;7.8;311;Miranda Raison;Pierre Atri;Jaygann Ayeh;2010
tt5226984;Tom of Finland;Drama, Biography;6.8;6628;Pekka Strang;Seumas Sargent;Chris Myland;2010
tt5227342;Raunch and Roll;Music, Drama;6.7;71;Lance Barber;Michael Paré;William McNamara;2020
tt5227512;Tazzeka;Comedy, Drama;6.6;149;Madi Belem;Ouidad Elma;Olivier Sitruk;2010
tt5228304;Bees Make Honey;Mystery, Comedy, Drama, Romance;4.7;4483;Alice Eve;Hermione Corfield;Trevor Eve;2010
tt5229754;She Was So Pretty;Horror;3.3;253;Amanda Butler;Garrett Chewning;Justin Ewing;2010
tt5230508;AMV Hell 3: The Motion Picture;Animation, Comedy, Music;7.5;41;Alan Clontz;Brian Moore;;2000
tt5231798;The End;Mystery, Drama;5.5;330;Gérard Depardieu;Audrey Bonnet;Swann Arlaud;2010
tt5231812;Rester Vertical;Comedy, Drama;5.9;2611;Damien Bonnard;India Hair;Raphaël Thiéry;2010
tt5231916;La mécanique de l'ombre;Mystery, Thriller, Action;6.2;2763;François Cluzet;Denis Podalydès;Sami Bouajila;2010
tt5231992;Intensive Care;Thriller, Comedy, Action;3.9;522;Tara Macken;Jai Rodriguez;Kevin Sizemore;2010
tt5232468;Ouijageist;Horror;2.7;139;Lois Wilkinson;Lesley Scoble;India Raqia-Walker;2010
tt5233410;The Enchanted Cottage;Drama, Romance;3.8;282;Rene Abelar;John McCool Bowers;Tarika Brandt;2010
tt5235434;All Sinner's Night;Horror;1.9;106;Heather Anderson;Harry Bean;Dustin Boltjes;2010
tt5235548;Belly Timber;Horror;5.2;77;Gabriel Bartley;Andrea Collins;John Dugan;2010
tt5236110;Ta mère!;Comedy, Drama, Romance;5.7;15;Sofiia Manousha;Salim Kechiouche;Julie Gayet;2010
tt5238824;Despair;Thriller, Drama;4.2;2882;Jagoda Nasic Winter;Michael Wouters;Jodyanne Richardson;2010
tt5238904;Assimilate;Thriller, Sci-Fi, Horror, ScienceFiction;5.3;6529;Joel Courtney;Calum Worthy;Andi Matichak;2010
tt5239972;L'attaque des drones;Thriller, Sci-Fi, ScienceFiction, Action;2.9;500;Corin Nemec;Whitney Moore;Nathin Art Butler;2010
tt5240258;Habit;Horror;5.0;1119;Jenson Leadley;Leah Eddleston;Nina Johnston;2010
tt5240748;Brahman Naman;Comedy;5.5;2072;Shashank Arora;Tanmay Dhanania;Chaitanya Varad;2010
tt5241508;Killer Waves;Horror;3.9;97;James Balsamo;Phil Anselmo;Chris Mulkey;2010
tt5242548;Pororoca, pas un jour ne passe;Drama;7.0;1497;Bogdan Dumitrache;Iulia Lumânare;Constantin Dogioiu;2010
tt5242920;Ballerine: Rêve d'Étoile;Family;4.5;180;Lily O'Regan;Stuart Manning;Rosina Carbone;2010
tt5243424;Buddymoon;Comedy;6.1;1568;David Giuntoli;Flula Borg;Claire Coffee;2010
tt5244812;Riding Faith;Family;4.5;283;Grace Van Dien;John Schneider;T.C. Stallings;2020
tt5244974;Random Tropical Paradise;Comedy;4.5;419;Bryan Greenberg;Brooks Wheelan;Spencer Grammer;2010
tt5245942;The Trolls;Comedy;5.2;26;Rob Gagnon;Lisa Friedrich;Katie Pengra;2010
tt5246700;How It Ends;ScienceFiction, Adventure, Drama, Action, Thriller, Horror, Mystery;5.1;61469;Theo James;Kat Graham;Nancy Sorel;2010
tt5246902;Blood Brother;Thriller, Drama, Action, Crime;4.5;1184;Trey Songz;Jack Kesy;China Anne McClain;2010
tt5246928;The Mildew from Planet Xonader;Sci-Fi, Horror, Action, ScienceFiction;5.3;736;Wilmar Zimosa;Edward X. Young;Mike Keller;2010
tt5247022;Paterson;Comedy, Drama, Romance;7.3;92342;Adam Driver;Golshifteh Farahani;Nellie;2010
tt5247026;Manhattan Stories;Comedy, Drama;5.7;1901;Abbi Jacobson;Michael Cera;Tavi Gevinson;2010
tt5247042;Darkweb;Thriller, Action;2.7;958;Petra Silander;Olivier Gruner;Kendra Waldman;2010
tt5247544;La fille de Brest;Drama, Biography;6.6;1568;Sidse Babett Knudsen;Benoît Magimel;Charlotte Laemmel;2010
tt5247704;30 printemps;Comedy, Drama;6.8;5888;Pio Marmaï;Ana Girardot;François Civil;2010
tt5247776;Retour à Montauk;Drama, Romance;5.9;1402;Stellan Skarsgård;Bronagh Gallagher;Nina Hoss;2010
tt5249200;Don't Come Back from the Moon;Drama;4.8;1127;James Franco;Rashida Jones;Jeff Wahlberg;2010
tt5249994;Tracks;Comedy, Romance;5.4;176;April Pearson;Chris Willoughby;Skye Lourie;2010
tt5250516;God's Petting You;Thriller, Comedy, Crime;5.3;267;Alice Lowe;George Webster;Chris Willoughby;2020
tt5252396;Ouvert la nuit;Comedy, Drama;5.4;656;Edouard Baer;Sabrina Ouazani;Audrey Tautou;2010
tt5252606;Badass Monster Killer;Comedy, Horror, Action;4.8;143;Jawara Duncan;Amelia Belle;Ryan Cicak;2010
tt5253282;The Bachelors;Comedy, Drama, Romance;6.8;6060;J.K. Simmons;Josh Wiggins;Odeya Rush;2010
tt5253294;Radin !;Comedy;5.9;6438;Dany Boon;Laurence Arné;Noémie Schmidt;2010
tt5254154;Stars 80, la suite;Comedy, Music;3.6;246;Richard Anconina;Patrick Timsit;Bruno Lochet;2010
tt5254610;Final Score;Thriller, Drama, Adventure, Action;5.8;14792;Martyn Ford;Gordon Alexander;Alexandra Dinu;2010
tt5254640;Spa Night;Drama;6.1;1472;Joe Seo;Youn Ho Cho;Haerry Kim;2010
tt5254868;The Thinning;Thriller, Drama, Horror, Action;5.3;10843;Logan Paul;Peyton List;Lia Marie Johnson;2010
tt5254886;uk18;Thriller, Drama, Horror;6.0;91;Shona McWilliams;Jamie Beddard;Ian Hart;2010
