tconst,primaryTitle,title,frenchTitle,startYear,genres,production_countries,runtimeMinutes,revenue,tagline,overview,id,averageRating,numVotes,actor1,actor2,actor3
tt15713012,Overdose,Overdose,Overdose,2022,"Crime, Action, Thriller",FR,119,0.0,,"Captain Sara Bellaiche, from Toulouse Judiciary Police branch, is investigating a go-fast linked to the murder of two teenagers, an investigation led by Richard Cross, from the Paris Criminal Brigade. Forced to collaborate in order to find the murderer and stop the bloody go-fast, Sara and Richard are both thrown in a breathless race against the clock on the roads of Spain and France.",896485,5.8,2313,Sofia Essaïdi,Assaad Bouab,Alberto Ammann
tt1571402,Angel of Evil,Angel of Evil,L'ange du mal,2010,"Crime, Drama, Biography","FR,IT,NL",125,0.0,The incredible true story of Italy's most notorious gangster.,"Set in Italy in the 1970s, VALLANZASCA is the true story of the Italian underworld’s most infamous outlaw. A criminal by age 9, Renato Vallanzasca grew up to become the country’s most notorious mobster before the age of 27. Vallanzasca and his gang wrested control of the Milan underworld with a string of high profile robberies, kidnappings and murders. In the process, he captivated the public and earned the nickname ‘il bel Renè’ – for his devilish charm and handsome face. Arrested multiple times, his daring escapes from prison enraged the government, angered his rivals and fed his legend.",54441,6.8,3538,Kim Rossi Stuart,Filippo Timi,Valeria Solarino
tt1571724,Honey,Honey,Miel,2010,Drama,"FR,DE,TR",103,0.0,,"In the remote and undeveloped eastern Black Sea region, a six-year-old boy (Yusuf) wanders through the woods searching for his lost father, trying to make sense of his life.His father is a beekeeper whose bees have disappeared unexpectedly, threatening his livelihood. A bizarre accident kills the father.There is little dialogue or music in the film. The three main characters (Yusuf and his parents) are all fairly taciturn, and the soundtrack is filled out with the sounds of the forest and the creatures that live there.The environment is a recurring theme.",44160,7.1,7647,Bora Altas,Erdal Besikçioglu,Tülin Özen
tt15721088,High Heat,High Heat,High Heat,2022,"Crime, Comedy, Action, Thriller",US,84,0.0,,"When the local mafia shows up to burn down her restaurant, Ana, a chef with a meticulous past, defends her turf and proves her knife skills both in and out of the kitchen.",1015963,4.9,3089,Olga Kurylenko,Don Johnson,Dallas Page
tt1572194,The Hike,The Hike,The Hike,2011,Horror,GB,83,0.0,It's All About Survival,"Kate returns from war and goes on a camping trip with her friends. They come across strange people living off the land and befriend a group of rock climbers. After their friend goes missing, the women team up with the climbers to survive their hike.",77812,3.7,1853,Jemma Bolt,Stephanie Siadatan,Lisa-Marie Long
tt1572306,Don't Blink,Don't Blink,Don't Blink,2014,"Mystery, Fantasy, Horror",US,92,0.0,Life can be erased,"Ten people arrive at a secluded mountain resort to find it completely deserted. With no gas for the return trip, the visitors are forced to stay and investigate the mystery surrounding the abandoned lodge.",294308,4.9,7481,Mena Suvari,Brian Austin Green,Joanne Kelly
tt1572315,Texas Chainsaw,Texas Chainsaw 3D,Texas Chainsaw,2013,"Mystery, Horror, Thriller",US,92,47340586.0,Evil wears many faces.,"A young woman learns that she has inherited a Texas estate from her deceased grandmother. After embarking on a road trip with friends to uncover her roots, she finds she is the sole owner of a lavish, isolated Victorian mansion. But her newfound wealth comes at a price as she stumbles upon a horror that awaits her in the mansion’s dank cellars.",76617,4.8,58501,Alexandra Daddario,Tania Raymonde,Scott Eastwood
tt1572491,The Last Circus,The Last Circus,Ballade Triste,2010,"Adventure, Drama, Comedy, Horror, Thriller","BE,FR,IT,ES",107,3604598.0,It's showtime,"A trapeze artist must decide between her lust for Sergio, the Happy Clown, or her affection for Javier, the Sad Clown, both of whom are deeply disturbed.",56812,6.5,15680,Carlos Areces,Antonio de la Torre,Carolina Bang
tt15732890,The Book of Solutions,The Book of Solutions,Le Livre des solutions,2023,"Drama, Comedy",FR,102,0.0,,A director is seeking to vanquish his demons which are stifling his creativity.,888003,6.1,2779,Pierre Niney,Blanche Gardin,Françoise Lebrun
tt15734582,Irati,Irati,Irati,2022,"Drama, Adventure, Action, Fantasy","FR,ES",114,0.0,Everything that has a name is,"Western Pyrenees, year 778. When his land is threatened by the ruthless armies of the Frankish emperor, a Basque warlord asks for help from his ancestral gods.",726274,6.2,1875,Eneko Sagardoy,Edurne Azkarate,Itziar Ituño
tt15740736,Ténor,Tenor,Ténor,2022,"Drama, Comedy, Music",FR,100,0.0,,"While working part-time as a food deliveryman, Antoine, an aspiring young rapper from the suburbs of Paris, meets Mrs. Loiseau, an eminent teacher at the Paris Opéra. Stunned by the young man's raw talent, she introduces him to the world of opera. As Antoine becomes one of Mrs. Loiseau's students, he hides his new dream from his friends and family, fearing that they won’t understand – this double life burdens him... Somewhere in between the gilded and uptight Parisian upper-class, and the harsh yet free-spirited and familiar suburbs he grew up in, Antoine will have to find his own voice.",936074,6.5,1756,Michèle Laroque,Mohamed Belkhir,Guillaume Duhesme
tt15744298,Freelance,Freelance,Freelance,2023,"Comedy, Action",US,108,0.0,,"Mason Petit  is a former Army Ranger turned family-man whose life is far less exciting than it once was. His perilous globe-trotting days in the military have been replaced by a grinding career as an unsuccessful lawyer and a marriage on the rocks. This all changes when a former military buddy approaches him with a job, working security for the award-winning and fearless journalist Claire Wellington. Wellington has scored a world-first interview with a notorious and eccentric South American dictator, Venegas. Petit jumps at the chance, and hops on a plane without second thought. Upon touchdown Petit’s suburban hell turns into a life-or-death nightmare. He is caught up in a violent, orchestrated coup, alone with Wellington, and the morally ambiguous Venegas, to escape the country alive.",897087,5.5,25130,John Cena,Alison Brie,Juan Pablo Raba
tt15745084,V for Vengeance,V for Vengeance,V for Vengeance,2022,"Horror, Adventure, Action",US,86,0.0,,"After learning that their younger sibling escaped an earlier kidnapping attempt that also killed their parents, two estranged sisters must join forces to rescue her from a group of bloodthirsty vampires. Out for revenge and control of a vampirism vaccine, Thorn and his band of the undead soon learn that they messed with the wrong family.",982543,4.1,1685,Jocelyn Hudon,Grace Van Dien,Pauline Dyer
tt15745226,Darby and the Dead,Darby and the Dead,Darby et les fantômes,2022,"Drama, Comedy, Fantasy",US,100,0.0,Ghosted but not gone.,"After Darby Harper suffered a near-death experience as a child, she gained the ability to see ghosts. To combat the existential boredom of high school, she runs a side business counseling local spirits in her spare time. When an unexpected occurrence happens between Darby and Capri, the most popular girl at her high school, Darby reluctantly agrees to help her and in the process learns how to fit in with the living world again.",898308,5.6,1695,Riele Downs,Auli'i Cravalho,Chosen Jacobs
tt1575539,Elena Undone,Elena Undone,Elena Undone,2010,"Drama, Romance",US,111,0.0,,The wife of a pastor who preaches against homosexuality embarks on an affair with a female writer.,56743,6.1,6999,Necar Zadegan,Thunderbird Dinwiddie,Gary Weeks
tt1575694,The Hit List,The Hit List,The Hit List,2011,"Action, Thriller",US,90,0.0,Who's on your list?,A disgruntled man creates a hit list with a stranger during a drunken night out and must then race to try to save those he marked for extermination as the bodies begin to pile up and all fingers point to him.,58626,5.4,12162,Cuba Gooding Jr.,Cole Hauser,Jonathan LaPaglia
tt15765412,Allelujah,Allelujah,Allelujah,2022,Drama,GB,99,0.0,,"Set in a geriatric ward within a small hospital, when news of its closure begins to reach the community, the hospital invites a local news crew to document their planning of a concert in honor of the hospital's most celebrated nurse. But there might be something more threatening to the hospital itself, more deadly than the politicians ready to shut down the place at a moment's notice.",894201,6.0,2011,Jesse Akele,Lorraine Ashbourne,Nivedita Bhargava
tt15767808,The Last Kingdom: Seven Kings Must Die,The Last Kingdom: Seven Kings Must Die,The Last Kingdom: Sept rois doivent mourir,2023,"Adventure, History, War, Drama, Action",GB,117,0.0,,"In the wake of King Edward's death, Uhtred of Bebbanburg and his comrades adventure across a fractured kingdom in the hopes of uniting England at last.",948713,6.9,40490,Mark Rowley,Pekka Strang,Zoltán Andrási
tt15768848,The Pod Generation,The Pod Generation,The Pod Generation,2023,"ScienceFiction, Comedy, Sci-Fi, Romance","BE,FR,GB",110,0.0,,"Set in a near future where AI is all the rage and nature is becoming a distant memory, Rachel and Alvy are a New York couple ready to take their relationship to the next level and start a family.",889675,5.6,6468,Emilia Clarke,Chiwetel Ejiofor,Rosalie Craig
tt1577052,Goats,Goats,Goats,2012,Comedy,US,94,0.0,You can't choose your family...or can you?,"Having a self-absorbed New Age mother and an estranged father has meant 15-year-old Ellis Whitman has grown up relying on an unconventional guardian: a goat-trekking, marijuana-growing sage called 'Goat Man'. When Ellis decides to leave the alternative ways of his desert homestead for a stuffy East Coast prep school, major changes are in store.",84203,5.8,5455,David Duchovny,Vera Farmiga,Graham Phillips
tt1577055,Mask Maker,Mask Maker,Mask Maker,2011,Horror,US,90,0.0,Meet Your Maker,"A lucky couple hits the jackpot when they purchase a 19th century plantation home for pennies on the dollar. Determined to get rich quick, they invite their friends up for the weekend to celebrate their good fortune. It’s quickly apparent that the plantation home’s former residents have not left and the unlucky youths suddenly find themselves running for their lives!",62904,4.7,2071,Nikki Deloach,Stephen Colletti,Anabella Casanova
tt15771916,You Hurt My Feelings,You Hurt My Feelings,You Hurt My Feelings,2023,"Drama, Comedy, Romance",US,93,0.0,,A novelist's longstanding marriage is suddenly upended when she overhears her husband giving his honest reaction to her latest book.,890215,6.5,16016,Julia Louis-Dreyfus,Tobias Menzies,Michaela Watkins
tt1578275,The Dilemma,The Dilemma,Le dilemme,2011,"Drama, Comedy",US,111,67112664.0,Two best friends. Nothing could come between them... or could it?,"Longtime friends Ronny and Nick are partners in an auto-design firm. They are hard at work on a presentation for a dream project that would really launch their company. Then Ronny spots Nick's wife out with another man, and in the process of investigating the possible affair, he learns that Nick has a few secrets of his own. As the presentation nears, Ronny agonizes over what might happen if the truth gets out.",44564,5.3,57908,Vince Vaughn,Kevin James,Winona Ryder
