tconst;primaryTitle;title;frenchTitle;startYear;genres;production_countries;runtimeMinutes;revenue;tagline;overview;id;averageRating;numVotes;actor1;actor2;actor3
tt0006333;20,000 Leagues Under the Sea;20,000 Leagues Under the Sea;20 000 lieues sous les mers;1916;Adventure, ScienceFiction, Drama, Action, Sci-Fi;BS,US;105;8000000.0;The First Submarine Photoplay Ever Filmed;Captain Nemo has built a fantastic submarine for his mission of revenge. He has traveled over 20,000 leagues in search of Charles Denver - a man who caused the death of Princess Daaker. Seeing what he had done, Denver took the daughter to his yacht and sailed away.;30266;6.1;2130;Allen Holubar;Dan Hanlon;Edna Pendleton
tt0006780;Hell's Hinges;Hell's Hinges;Le justicier;1916;Western, Action, Romance;US;64;0.0;;When Reverend Robert Henley and his sister Faith arrive in the town of Hell's Hinges, saloon owner Silk Miller and his cohorts sense danger to their evil ways. They hire gunman Blaze Tracy to run the minister out of town. But Blaze finds something in Faith Henley that turns him around, and soon Silk Miller and his compadres have Blaze to deal with.;84772;6.7;1136;William S. Hart;Clara Williams;Jack Standing
tt0006864;Intolerance;Intolerance: Love's Struggle Throughout the Ages;Intolérance;1916;Drama, History;US;163;4000000.0;The Cruel Hand of Intolerance;The story of a poor young woman, separated by prejudice from her husband and baby, is interwoven with tales of intolerance from throughout history.;3059;7.7;17424;Lillian Gish;Robert Harron;Mae Marsh
tt0006886;Judex;Judex;Judex;1916;Adventure, Drama, Thriller, Mystery, Crime;FR;300;0.0;A serial in twelve episodes.;When an unscrupulous banker ruins his family, a young man swears to bring him to justice, so he adopts a new identity, the mysterious Judex, and ominously disguised and sunk into the muddy path of vengeance, punishes the crooks and protects the innocents. (Originally a twelve-part epic serial.);56801;7.2;1194;René Cresté;Musidora;René Poyen
tt0008443;The Poor Little Rich Girl;The Poor Little Rich Girl;Une pauvre petite fille riche;1917;Drama, Fantasy, Comedy, Family, Romance;US;78;0.0;;Gwen's family is rich, but her parents ignore her and most of the servants push her around, so she is lonely and unhappy. Her father is concerned only with making money, and her mother cares only about her social position. But one day a servant's irresponsibility creates a crisis that causes everyone to rethink what is important to them.;95866;6.7;1611;Mary Pickford;Madlaine Traverse;Charles Wellesley
tt0008891;The Blue Bird;The Blue Bird;L'oiseau bleu;1918;Drama, Family, Fantasy;US;75;0.0;;Two peasant children, Mytyl and Tyltyl, are led by Berylune, a fairy, to search for the Blue Bird of Happiness. Berylune gives Tyltyl a cap with a diamond setting, and when Tyltyl turns the diamond, the children become aware of and conversant with the souls of a Dog and Cat, as well as of Fire, Water, Bread, Light, and other presumably inanimate things. The troupe thus sets off to find the elusive Blue Bird of Happiness.;71271;6.9;1079;Tula Belle;Robin Macdougall;Edwin E. Reed
tt0009150;Hearts of the World;Hearts of the World;Coeurs du monde;1918;Drama, War;US;117;0.0;A ROMANCE OF THE GREAT WAR;A group of youngsters grow up and love in a peaceful French village. But war intrudes and peace is shattered. The German army invades and occupies village, bringing both destruction and torture. The young people of the village resist, some successfully, others tragically, until French troops retake the town.;174924;6.5;1147;Lillian Gish;Dorothy Gish;Robert Harron
tt0009369;Mickey;Mickey;Mickey;1918;Comedy, Drama;US;93;8000000.0;She's all girl, but not used to Society Manners. She's a Hoyden, but her heart's pure gold. She'll exhilarate you, win you. The critic says this is the greatest comedy drama of the year.;Mickey, an orphan who has been brought up in a mining settlement, is sent to New York to live with her aunt.;54242;6.1;1205;Mabel Normand;George Nichols;Laura La Varnie
tt0009652;Stella Maris;Stella Maris;Le roman de Mary;1918;Drama;US;84;2400000.0;;Stella Maris is a beautiful, crippled girl, who is cared for by a rich family. They shield her from the harsh realities of the world, so that she has no idea of the cruel things that some people do. Unity Blake is a poor orphan all too familiar with the harsh realities of the real world. These two young women both fall in love with John, love which is complicated by the fact that he is still married to (though separated from) a bad wife.;70753;6.8;1645;Mary Pickford;Ida Waterman;Herbert Standing
tt0009937;Blind Husbands;Blind Husbands;L'Alpe vengeresse;1919;Drama, Romance;US;102;0.0;;An Austrian military officer and rogue attempts to seduce the wife of a surgeon. The two men confront each other in a test of abilities that ends surprisingly.;70806;6.9;1757;Sam De Grasse;Francelia Billington;Erich von Stroheim
tt0009968;Broken Blossoms;Broken Blossoms;Le lys brisé;1919;Drama, Romance;US;90;2400000.0;A Tale of Forbidden Love;The love story of an abused English girl and a Chinese Buddhist in a time when London was a brutal and harsh place to live.;899;7.2;11474;Lillian Gish;Richard Barthelmess;Donald Crisp
tt0010040;Daddy-Long-Legs;Daddy-Long-Legs;Papa longue-jambes;1919;Comedy, Drama, Musical;US;85;4900000.0;;Wealthy Jarvis Pendleton acts as benefactor for orphan Judy Abbott, anonymously sponsoring her in her boarding school. But as she grows up, he finds himself falling in love with her, and she with him, though she does not know that the man she has fallen for is her benefactor.;70801;6.6;1496;Mary Pickford;Milla Davenport;Percy Haswell
tt0010071;Don't Change Your Husband;Don't Change Your Husband;Après la pluie, le beau temps;1919;Comedy;US;71;0.0;;Leila porter comes to dislike her husband James, a glue king who is always eating onions and looking sloppy. But after she divorces him and marries two-timing playboy Schuyler Van Sutphen the now-reformed James looks pretty good.;70803;6.5;1305;Elliott Dexter;Gloria Swanson;Lew Cody
tt0010267;The Hoodlum;The Hoodlum;Dans les bas-fonds;1919;Comedy;US;78;0.0;Mary Pickford In her Second Picture from her own Studios.;A spoiled young rich girl is forced by misfortune to fight for survival in the slums and alleys, where she becomes involved with all manner of unpleasantness.;143277;6.6;1067;Mary Pickford;Ralph Lewis;Kenneth Harlan
tt0010307;J'accuse!;J'accuse;J'accuse;1919;Drama, War, Horror, Romance, History;FR;166;0.0;;The story of two men, one married, the other the lover of the other's wife, who meet in the trenches of the First World War, and how their tale becomes a microcosm for the horrors of war.;70804;7.7;2248;Romuald Joubé;Maxime Desjardins;Séverin-Mars
tt0010418;Male and Female;Male and Female;L'admirable Crichton;1919;Drama, Adventure, Fantasy;US;116;0.0;CECIL B DE MILLE'S SUBLIME MIRROR OF LIFE;When an aristocratic family and their servants are shipwrecked, the butler becomes their ruler.;53761;7.0;2032;Thomas Meighan;Theodore Roberts;Raymond Hatton
tt0010806;True Heart Susie;True Heart Susie;Le pauvre amour;1919;Comedy, Drama, Romance;US;87;0.0;The story of a plain girl;Susie secretly loves her neighbor, William Jenkins, but neither, it seems, can confess their feelings for each other.;36106;6.9;2086;Lillian Gish;Robert Harron;Wilbur Higby
tt0010879;When the Clouds Roll by;When the Clouds Roll By;Cauchemars et Superstitions;1919;Comedy, Action, Romance;US;85;0.0;;Daniel Boone Brown is a pleasure-seeking playboy carousing around New York City without a care in the world -- that is, until he becomes the unwitting subject of a series of experiments at the hands of a sadistic psychiatrist. Through various means of control, the mad scientist drives Daniel to think he's losing his mind, but ultimately introduces him to the lovely Lucette.;72497;6.9;1027;Douglas Fairbanks;Albert MacQuarrie;Kathleen Clifford
tt0011130;Dr. Jekyll and Mr. Hyde;Dr. Jekyll and Mr. Hyde;Le Docteur Jekyll et M. Hyde;1920;Sci-Fi, Drama, Horror, ScienceFiction;US;69;0.0;The world's greatest actor in a tremendous story of man at his best and worst!;A doctor's research into the roots of evil turns him into a hideous depraved fiend.;3016;6.9;6397;John Barrymore;Martha Mansfield;Brandon Hurst
tt0011387;The Last of the Mohicans;The Last of the Mohicans;Le dernier des Mohicans;1920;Drama, Adventure, Action, History;US;73;0.0;The story of a prince without a kingdom;As Alice and Cora Munro attempt to find their father, a British officer in the French and Indian War, they are set upon by French soldiers and their cohorts, Huron tribesmen led by the evil Magua. Fighting to rescue the women are Chingachgook and his son Uncas, the last of the Mohican tribe, and their white ally, the frontiersman Natty Bumppo, known as Hawkeye.;71065;6.7;1518;Wallace Beery;Barbara Bedford;Alan Roscoe
tt0011439;The Mark of Zorro;The Mark of Zorro;Le signe de Zorro;1920;Adventure, Western, Drama, Action, Romance;US;79;0.0;Here's the picture in which the world's greatest exponent of good cheer and humor gives you a genuine riot of fun and thrills-pep and action-comedy-love-guaranteeing to drive away all your blues.;Don Diego Vega pretends to be an indolent fop as a cover for his true identity, the masked avenger Zorro.;42657;7.0;2946;Douglas Fairbanks;Marguerite De La Motte;Noah Beery
tt0011565;The Penalty;The Penalty;Satan;1920;Drama, Horror, Crime;US;90;0.0;;Blizzard, deranged from a childhood operation in which both his legs were needlessly amputated after an accident, becomes a vicious criminal, and eventually mob leader of the San Francisco underworld.;27509;7.3;2777;Charles Clary;Doris Pawn;Jim Mason
tt0011652;The Saphead;The Saphead;Ce crétin de Malec;1920;Comedy, Drama, Romance;US;77;0.0;;Nick Van Alstyne owns the Henrietta silver mine and is very rich. His son Bertie is naive and spoiled. His daughter Rose is married to shady investor Mark. Mark wrecks Bertie's wedding plans by making him take the blame for Mark's illegitimate daughter. Mark also nearly ruins the family business by selling off Henrietta stock at too low a price. Bertie, of all people, must come to the rescue on the trading floor.;51392;6.1;1861;Edward Jobson;Beulah Booker;Edward Connelly
tt0011841;Way Down East;Way Down East;À travers l'orage;1920;Drama, Action, Romance;US;145;4500000.0;A simple story for plain people.;A naive country girl is tricked into a sham marriage by a wealthy womanizer, then must rebuild her life despite the taint of having borne a child out of wedlock.;31509;7.3;6120;Lillian Gish;Richard Barthelmess;Mrs. David Landau
tt0011865;Why Change Your Wife?;Why Change Your Wife?;L'Échange;1920;Comedy, Drama, Romance;US;90;0.0;There's one time when real married life is absorbingly entertaining- It's when Cecil B. DeMille puts it in a picture.;Robert and Beth Bordon are married but share little. He runs into Sally at a cabaret and the Gordons are soon divorced. Just as he gets bored with Sally's superficiality, Beth strives to improve her looks. The original couple falls in love again at a summer resort.;53766;6.7;1538;Thomas Meighan;Gloria Swanson;Bebe Daniels
tt0011870;Within Our Gates;Within Our Gates;Within Our Gates;1920;Drama, Romance;US;79;0.0;;Abandoned by her fiancé, an educated black woman with a traumatizing past dedicates herself to helping a near bankrupt school for impoverished black children.;77621;6.4;3866;Evelyn Preer;Flo Clements;James D. Ruffin
tt0011904;The Ace of Hearts;The Ace of Hearts;La carte fatale;1921;Crime, Drama, Thriller, Mystery, Romance;US;75;0.0;Fate dealt him the right card at the wrong time.;A romantic rivalry among members of a secret society becomes even more tense when one of the men is assigned to carry out an assassination.;28249;6.8;1415;Leatrice Joy;John Bowers;Lon Chaney
tt0011909;The Affairs of Anatol;The Affairs of Anatol;Le coeur nous trompe;1921;Comedy, Drama, Romance;US;117;0.0;He couldn't resist a pretty face, and every day he fell into a new adventure. Thus he followed the lure of romance until-?;Socialite Anatol Spencer, finding his relationship with his wife lackluster, goes in search of excitement. After bumping into old flame Emilie, he lets an apartment for her only to find that she cheats on him. He is subsequently robbed, conned, and booted from pillar to post. He decides to return to his wife and discovers her carousing with his best friend Max.;53772;6.6;1398;Wallace Reid;Gloria Swanson;Elliott Dexter
tt0012027;Camille;Camille;La dame aux camélias;1921;Drama, Romance;US;72;0.0;Their love idyll among the spring blossoms;Camille is a courtesan in Paris. She falls deeply in love with a young man of promise, Armand Duval. When Armand's father begs her not to ruin his hope of a career and position by marrying Armand, she acquiesces and leaves her lover. However, when poverty and terminal illness overwhelm her, Camille discovers that Armand has not lost his love for her.;139176;6.5;1101;Alla Nazimova;Rudolph Valentino;Rex Cherryman
tt0012190;The Four Horsemen of the Apocalypse;The Four Horsemen of the Apocalypse;Les Quatre Cavaliers de l'Apocalypse;1921;Drama, Romance, War;US;150;0.0;;Set in the years before and during World War I, this epic tale tells the story of a rich Argentine family, one of its two descending branches being half of French heritage, the other being half German. Following the death of the family patriarch, the man's two daughters and their families resettle to France and Germany, respectively. In time the Great War breaks out, putting members of the family on opposing sides.;31432;7.1;3717;Rudolph Valentino;Alice Terry;Pomeroy Cannon
tt0012349;The Kid;The Kid;Le Kid;1921;Comedy, Drama, Family;US;68;2500000.0;6 reels of Joy.;A tramp cares for a boy after he's abandoned as a newborn by his mother. Later the mother has a change of heart and aches to be reunited with her son.;10098;8.2;141432;Charles Chaplin;Edna Purviance;Jackie Coogan
tt0012532;Orphans of the Storm;Orphans of the Storm;Les Deux Orphelines;1921;Romance, Drama, History;US;150;0.0;A dramatic epic;France, on the eve of the French Revolution. Henriette and Louise have been raised together as sisters. When the plague that takes their parents' lives causes Louise's blindness, they decide to travel to Paris in search of a cure, but they separate when a lustful aristocrat crosses their path.;42511;7.3;5651;Lillian Gish;Dorothy Gish;Joseph Schildkraut
tt0012642;A Sailor-Made Man;A Sailor-Made Man;Marin malgré lui;1921;Comedy, Adventure, Action;US;47;0.0;;An idle, wealthy playboy foolishly joins the Navy when the father of the girl he wants to marry tells him to get a job to prove himself worthy.;44406;6.8;1323;Harold Lloyd;Mildred Davis;Noah Young
tt0012675;The Sheik;The Sheik;Le Cheik;1921;Drama, Adventure, Romance;US;86;0.0;A photoplay of tempestuous love between a madcap English beauty and a bronzed Arab chief!;Sheik Ahmed desperately desires feisty British socialite Diana, so he abducts her and carries her off to his luxurious tent-palace in the desert. The free-spirited Diana recoils from his passionate embraces and yearns to be released. Later, allowed to go into the desert, she escapes and makes her way across the sands...;36841;6.2;3813;Rudolph Valentino;Agnes Ayres;Ruth Miller
tt0012752;The Three Musketeers;The Three Musketeers;Les trois mousquetaires;1921;Family, Adventure, Action, Romance;US;119;0.0;;The young Gascon D'Artagnan arrives in Paris, his heart set on joining the king's Musketeers. He is taken under the wings of three of the most respected and feared Musketeers, Porthos, Aramis, and Athos. Together they fight to save France and the honor of a lady from the machinations of the powerful Cardinal Richelieu.;82731;6.9;1219;Douglas Fairbanks;Nigel De Brulier;George Siegmann
tt0012763;Tol'able David;Tol'able David;Le coeur sur la main;1921;Drama;US;99;0.0;"Even from the girl he had heard it - ""Why, you aint grown up yet David but you're tol'able""";Young David Kinemon is a good-natured, easy-going lad in a mountain village. Circumstances force him to take his brother's place as mail carrier for the community, and this brings him into deadly contact with the vicious Hatburn brothers.;71436;7.1;2004;Richard Barthelmess;Gladys Hulette;Walter P. Lewis
tt0012938;Beyond the Rocks;Beyond the Rocks;Le droit d'aimer;1922;Drama, Adventure, Romance;US;80;0.0;;A young woman dutifully marries an older millionaire and then falls in love with a handsome nobleman-- who'd previously saved her life-- on her unhappy honeymoon.;53231;6.7;2444;Gloria Swanson;Rudolph Valentino;Edythe Chapman
tt0012952;Blood and Sand;Blood and Sand;Arènes sanglantes;1922;Sport, Drama, Romance;US;108;0.0;"You Haven't Seen Valentino Till You've Seen ""Blood and Sand""";Juan is the son of a poor widow in Seville. Against his mother's wishes he pursues a career as toreador. He rapidly gains national prominence, and takes his childhood sweetheart Carmen as his bride. He meets the Marquis' daughter Doña Sol and finds himself in the awkward position of being in love with two women, which threatens the stability of his family and his position in society. He finds interesting parallels in the life of the infamous bandit Plumitas when they eventually meet by chance.;95134;6.3;1603;Rudolph Valentino;Rosa Rosanova;Leo White
tt0013075;Dr. Jack;Dr. Jack;Et puis ça va;1922;Comedy, Romance;US;60;0.0;If you are crying for a laugh—visit Dr. Jack! If you need a new joy thrill, consult Dr. Jack. If you want to laugh until you are weak—see Dr. Jack.;Country doctor Jack Jackson is called in to treat the Sick-Little-Well-Girl, who has been making Dr. Saulsbourg and his sanitarium very rich after years of unsuccessful treatment.;42366;7.0;1750;Harold Lloyd;Mildred Davis;John T. Prince
tt0013140;Foolish Wives;Foolish Wives;Folies de femmes;1922;Thriller, Drama;US;117;400200.0;;A con artist masquerades as Russian nobility and attempts to seduce the wife of an American diplomat.;35227;7.0;4229;Rudolph Christians;Miss DuPont;Maude George
